"","IDCNTRY","booklet_id","IDSCHOOL","IDCLASS","person_id","ITSEX","dum.fr","dum.eng","dum.hk","dum.kor","dum.qat","dum.nor","dum.twn","ME52024","ME52058A","ME52058B","ME52125","ME52229","ME52063","ME52072","ME52146A","ME52146B","ME52092","ME52046","ME52083","ME52082","ME52161","ME52418A","ME52418B","ME72007","ME72025","ME72017","ME72190","ME72068","ME72076","ME72056","ME72098","ME72103","ME72121","ME72180","ME72198","ME72227","ME72170","ME72209","ME52024t","ME52058At","ME52058Bt","ME52125t","ME52229t","ME52063t","ME52072t","ME52146At","ME52146Bt","ME52092t","ME52046t","ME52083t","ME52082t","ME52161t","ME52418At","ME52418Bt","ME72007t","ME72025t","ME72017t","ME72190t","ME72068t","ME72076t","ME72056t","ME72098t","ME72103t","ME72121t","ME72180t","ME72198t","ME72227t","ME72170t","ME72209t"
"1771","TWN","Booklet 01","5100","510003","51000322","Female",0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,2,1,1,1,1,1,0,1,0,1,1,1,1,1,0,25.712,137.469,137.469,30.515,22.616,11.292,11.638,165.39,165.39,16.628,58.084,54.845,14.591,21.199,54.439,54.439,33.607,27.822,112.108,19.717,26.699,26.492,56.177,76.873,83.493,25.68,45.534,70.318,37.422,52.284,154.995
"1772","TWN","Booklet 01","5101","510102","51010211","Female",0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,1,1,0,1,1,1,1,52.922,81.792,81.792,36.16,15.048,9.811,6.244,208.683,208.683,102.265,76.335,55.632,26.191,48.809,164.695,164.695,39.776,119.735,65.362,20.896,23.915,22.157,39.552,60.944,205.048,38.777,59.774,116.498,38.527,33.12,89.137
"1773","TWN","Booklet 01","5102","510208","51020803","Female",0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,144.041,144.388,144.388,52.446,44.509,24.776,20.647,238.496,238.496,31.92,48.718,9.16,35.231,42.964,213.542,213.542,44.373,46.096,350.622,54.344,28.334,42.598,91.746,129.67,120.627,121.062,62.038,93.961,61.55,33.335,154.892
"1774","TWN","Booklet 01","5103","510305","51030505","Male",0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,0,33.076,66.642,66.642,8.982,29.69,21.534,6.216,28.698,28.698,18.198,26.688,31.824,21.176,18.608,37.88,37.88,59.93,31.342,96.434,10.536,11.128,12.054,29.896,43.049,78.361,17.088,46.881,24.125,20.378,18.344,66.199
"1775","TWN","Booklet 01","5103","510305","51030521","Female",0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,13.85,88.595,88.595,15.056,19.791,18.665,10.424,51.008,51.008,61.569,14.008,2.776,18.272,52.648,3.744,3.744,11.281,15.416,61.776,31.967,25.512,16.824,33.217,57.551,5.441,14.247,47.32,67.143,29.076,26.103,22.391
"1776","TWN","Booklet 01","5104","510417","51041704","Male",0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,2,1,1,1,1,0,1,1,1,1,0,1,1,1,1,10.417,47.676,47.676,8.165,18.064,8.472,12.895,61.528,61.528,4.679,22.232,44.873,15.928,20.528,70.752,70.752,20.856,56.28,36.201,12.144,12.639,17.784,41.209,37.048,47.063,17.456,52.978,50.991,25.103,18.569,266.127
"1777","TWN","Booklet 01","5104","510417","51041720","Female",0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2,1,0,1,1,1,1,1,1,1,0,1,1,1,0,108.01,136.238,136.238,33.537,15.871,8.423,21.457,48.003,48.003,23.918,56.592,40.016,19.488,40.697,121.342,121.342,33.961,35.616,142.552,31.616,37.856,31.864,22.455,77.256,58.251,23.48,84.469,49.441,36.528,37.136,271.183
"1778","TWN","Booklet 01","5105","510503","51050307","Female",0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,152.378,169.472,169.472,80.2,36.043,21.829,98.665,213.711,213.711,43.912,58.079,63.353,31.192,33.864,127.992,127.992,83.568,54.428,39.455,43.088,9.264,16.064,25.136,10.504,28.021,34.926,47.089,73.963,53.585,29.941,48.427
"1779","TWN","Booklet 01","5105","510503","51050323","Male",0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,144.339,266.511,266.511,38.328,29.64,23.515,45.379,93.485,93.485,31.763,54.085,66.813,64.304,31.2,83.776,83.776,106.026,74.295,291.63,25.752,42.615,129.408,83.418,41.536,90.27,24.827,65.566,79.937,64.251,48.661,400.069
"1780","TWN","Booklet 01","5106","510605","51060504","Female",0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,61.184,306.16,306.16,44.39,67.867,28.142,17.752,92.16,92.16,44.463,130.535,208.843,105.165,41.304,121.36,121.36,27.84,37.593,112.91,22,14.272,19.865,48.64,91.144,27.887,25.856,53.32,54.047,51.884,60.837,464.848
"1781","TWN","Booklet 01","5106","510605","51060520","Male",0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,354.458,48.162,48.162,11.105,29.27,11.704,6.856,44.104,44.104,37.671,78.681,28.233,67.303,22.694,80.768,80.768,26.608,30.617,117.744,20.049,13.136,24.016,40.881,48.399,63.722,16.528,52.903,423.376,41.968,193.799,366.357
"1782","TWN","Booklet 01","5106","510605","51060536","Male",0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,19.45,67.976,67.976,12.16,34.616,10.896,11.299,73.436,73.436,21.48,46.848,26.008,27.808,9.768,34.904,34.904,63.016,24.841,80.503,29.856,84.68,18.905,47.575,25.047,435.923,14.215,64.273,58.533,23.347,40.384,1065.114
"1783","TWN","Booklet 01","5107","510705","51070503","Male",0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,109.542,100.015,100.015,42.306,49.286,20.897,18.943,125.321,125.321,85.644,85.035,79.88,64.463,25.121,148.628,148.628,65.053,36.763,154.021,69.853,30.127,25.148,77.531,119.872,261.284,87.168,70.706,143.953,62.142,69.714,279.722
"1784","TWN","Booklet 01","5107","510705","51070519","Female",0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,41.615,78.048,78.048,48.663,20.742,9.824,6.692,37.615,37.615,26.865,45.375,49.832,27.524,18.791,98.066,98.066,27.089,77.067,112.979,19.706,13.875,19.325,40.159,115.988,281.588,15.613,29.122,31.224,31.225,37.098,201.057
"1785","TWN","Booklet 01","5108","510802","51080213","Male",0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,105.004,213.672,213.672,30.951,18.898,30.887,8.793,145.441,145.441,29.582,30.841,53.824,7.332,34.31,274.165,274.165,24.952,82.141,232.58,44.917,34.01,27.272,86.359,89.446,46.54,22.519,73.513,71.356,36.881,47.288,416.478
"1786","TWN","Booklet 01","5109","510909","51090916","Male",0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,2,1,0,1,1,1,1,1,1,1,0,1,1,1,0,14.58,63.831,63.831,20.84,14.808,7.128,12.879,73.538,73.538,37.159,60.313,89.814,19.624,25.313,193.695,193.695,22.976,33.632,90.716,22.015,22.888,34.007,31.248,50.497,49.769,38.795,26.736,29,28.992,26.729,344.091
"1787","TWN","Booklet 01","5110","511004","51100405","Male",0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,20.945,50.931,50.931,43.528,31.268,29.723,20.12,113.361,113.361,17.815,23.959,24.911,38.847,21.561,75.967,75.967,71.224,20.314,75.874,49.358,28.468,26.824,81.363,326.145,73.875,58.209,67.503,125.278,147.394,96.279,337.943
"1788","TWN","Booklet 01","5110","511004","51100421","Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,38.746,124.857,124.857,19.638,40.744,21.216,20.344,220.024,220.024,36.686,49.75,23.119,14.688,41.976,114.763,114.763,47.123,19.136,37.001,80.527,39.704,22.643,53.999,64.014,87.943,11.891,87.096,99.614,52.355,76.817,22.154
"1789","TWN","Booklet 01","5111","511112","51111206","Male",0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,32.151,48.39,48.39,21.356,42.433,7.038,8.656,83.96,83.96,82.576,30.038,44.827,19.984,19.552,70.993,70.993,31.423,47.016,66.608,22.711,24.386,32.85,28.262,65.344,64.84,22.35,42.618,59.968,61.784,44.616,134.145
"1790","TWN","Booklet 01","5111","511112","51111222","Female",0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,59.262,180.746,180.746,30.76,18.408,13.128,20.384,172.046,172.046,61.266,49.431,83.136,32.556,34.933,129.361,129.361,81.878,72.218,71.126,27.088,30.425,21.289,35.889,60.486,38.058,23.168,53.385,46.34,27.345,24.351,277.856
"1791","TWN","Booklet 01","5112","511205","51120508","Male",0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,28.616,65.176,65.176,12.696,14.871,10.913,6.583,28.866,28.866,14.561,14.743,26.8,11.05,16.233,47.733,47.733,13.745,23.896,124.986,36.618,23.791,16.384,9.96,67.921,38.764,22.871,27.94,60.711,29.203,18.101,46.154
"1792","TWN","Booklet 01","5112","511205","51120524","Female",0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,2,0,1,1,1,1,0,1,1,0,0,1,1,0,0,41.087,104.488,104.488,30.303,25.024,19.645,21.355,199.822,199.822,23.829,35.056,92.52,7.584,43.684,92.639,92.639,62.994,44.824,96.051,25.3,21.528,14.224,42.008,36.22,63.486,43.579,120.472,50.471,35.447,41.418,148.92
"1793","TWN","Booklet 01","5113","511301","51130115","Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,83.894,71.68,71.68,41.613,26.768,35.32,13.461,45.475,45.475,23.649,70.511,8.912,26.8,15.632,99.28,99.28,22.088,21.153,88.251,52.58,32.008,18.096,21.456,57.704,37.749,33.011,86.075,96.338,38.062,66.481,439.406
"1794","TWN","Booklet 01","5114","511408","51140801","Female",0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,22.391,107.676,107.676,28.73,18.892,17.725,27.785,155.789,155.789,25.288,50.483,40.704,46.078,20.929,110.167,110.167,51.242,32.405,142.82,36.13,40.53,24.017,211.194,99.688,95.976,29.272,68.041,80.559,88.806,47.801,78.367
"1795","TWN","Booklet 01","5114","511408","51140817","Male",0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,2,0,0,0,1,1,1,1,0,1,0,0,1,1,1,88.597,105.14,105.14,32.935,31.841,13.931,11.556,153.144,153.144,25.696,35.4,9.376,14.985,36.887,98.873,98.873,44.368,17.22,243.795,43.737,28.88,21.488,33,65.872,4.956,35.52,39.832,38.087,41.778,100.23,121.709
"1796","TWN","Booklet 01","5115","511507","51150706","Male",0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,2,1,0,1,1,1,1,1,1,1,0,1,1,0,0,51.221,71.207,71.207,14.472,18.56,13.28,10.289,79.512,79.512,73.544,47.376,123.151,9.344,27.008,124.512,124.512,36.848,34.366,90.698,24.206,25.567,18.979,41.928,58.328,96.424,21.312,59.171,41.548,22.104,38.167,124.066
"1797","TWN","Booklet 01","5115","511507","51150722","Female",0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,2,1,1,1,1,1,1,0,1,1,0,1,0,1,0,19.714,69.319,69.319,27.985,64.519,17.601,16.457,157.279,157.279,65.167,55.273,83.471,9.328,31.216,123.272,123.272,53.92,19.135,77.625,26.856,43.971,17.124,35.856,131.048,202.903,17.68,64.746,68.735,30.274,27.677,138.945
"1798","TWN","Booklet 01","5116","511605","51160515","Male",0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,86.52,171.892,171.892,41.424,28.238,17.271,11.835,113.082,113.082,138.196,44.5,70.552,38.68,17.662,53.841,53.841,38.782,33.048,173.377,16.182,12.959,19.225,53.472,36.886,44.278,20.669,88.689,56.411,36.223,32.725,192.942
"1799","TWN","Booklet 01","5117","511706","51170615","Male",0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,1,0,0,1,1,1,101.234,113.536,113.536,33.359,48.528,24.554,11.548,141.463,141.463,18.255,69.838,43.493,25.851,24.138,133.337,133.337,39.926,38.093,92.466,51.517,31.6,34.532,56.983,74.194,52.255,28.088,122.073,85.464,69.806,55.177,395.076
"1800","TWN","Booklet 01","5118","511808","51180813","Male",0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,0,1,0,1,0,35.22,162.189,162.189,42.736,42.91,23.127,12.524,233.055,233.055,31.346,44.798,109.161,27.012,60.815,101.675,101.675,48.161,48.529,156.912,44.425,38.078,41.719,52.048,81.775,73.552,38.9,53.813,94.561,58.622,70.939,123.653
"1801","TWN","Booklet 01","5119","511918","51191803","Male",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,2,0,1,1,1,1,0,1,1,1,0,1,1,1,1,96.595,71.156,71.156,31.423,22.289,39.928,33.823,84.912,84.912,40.729,38.087,208.208,47.832,12.816,186.536,186.536,158.375,18.984,287.672,45.104,100.224,56.794,50.582,135.52,59.927,47.799,67.024,99.593,25.911,36.688,410.685
"1802","TWN","Booklet 01","5119","511918","51191819","Female",0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,9.511,59.533,59.533,45.913,29.655,37.72,8.607,54.472,54.472,45.763,35.649,58.455,34.12,15.656,173.111,173.111,47.097,37.16,98.551,21.505,34.296,47.672,36.856,44.663,57.379,27.696,68.272,55.256,47.504,219.319,276.956
"1803","TWN","Booklet 01","5120","512005","51200509","Male",0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,32.871,53.628,53.628,16.176,14.113,9.527,11.684,99.187,99.187,55.736,81.824,25.023,6.793,17.078,260.955,260.955,41.32,23.719,90.145,27.439,27.024,15.958,25.467,44.442,30.213,27.736,35.689,94.053,30.738,30.208,280.721
"1804","TWN","Booklet 01","5120","512005","51200525","Female",0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,0,46.94,68.692,68.692,33.444,18.878,9.979,11.493,75.639,75.639,85.756,58.427,33.005,36.121,45.769,63.629,63.629,52.391,17.489,76.476,48.8,28.639,19.344,59.303,42.756,57.802,16.795,77.216,76.07,45.456,43.358,407.242
"1805","TWN","Booklet 01","5121","512106","51210607","Male",0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,48.53,109.026,109.026,37.721,22.711,11.089,12.563,156.321,156.321,75.488,46.696,31.776,56.848,15.936,81.107,81.107,36.433,29.6,107.915,29.324,19.628,54.801,76.754,196.202,99.259,93.796,41.815,44.456,40.565,38.539,67.144
"1806","TWN","Booklet 01","5121","512106","51210623","Female",0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,51.596,65.199,65.199,12.865,40.231,13.864,8.88,129.954,129.954,43.842,65.148,44.176,18.464,24.928,78.112,78.112,69.143,56.737,276.687,31.28,21.375,35.96,53.385,91.895,162.723,32.171,70.954,48.024,95.919,37.801,200.631
"1807","TWN","Booklet 01","5122","512203","51220313","Male",0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,2,1,1,1,1,1,0,1,1,1,0,1,1,1,1,38.558,167.318,167.318,47.248,69.696,124.902,28.247,84.515,84.515,68.913,108.711,98.979,33.445,33.179,121.302,121.302,76.791,38.644,84.944,27.586,20.478,16.311,55.514,68.424,38.175,15.927,60.408,45.812,40.577,23.786,532.669
"1808","TWN","Booklet 01","5122","512203","51220329","Male",0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,2,1,0,1,1,1,0,1,0,1,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1809","TWN","Booklet 01","5122","512203","51220345","Male",0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1810","TWN","Booklet 01","5123","512303","51230314","Female",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,62.283,162.935,162.935,62.975,16.568,53.752,13.448,163.473,163.473,27.481,24.859,118.028,51.318,25.477,71.43,71.43,64.354,21.718,21.233,59.311,15.841,15.882,0.517,73.621,34.331,29.817,60.263,20.931,24.255,39.627,74.484
"1811","TWN","Booklet 01","5124","512406","51240613","Female",0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,2,1,1,1,1,1,1,1,0,1,1,1,1,0,1,38.119,93.215,93.215,40.974,15.306,16.632,5.921,225.096,225.096,23.048,33.512,34.704,32.415,41.568,95.104,95.104,32.544,29.696,187.84,95.656,54.552,20.176,41.751,61.2,119.16,38.112,18.016,81.049,33.767,24.336,111.112
"1812","TWN","Booklet 01","5125","512501","51250101","Female",0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,84.903,123.195,123.195,48.081,157.395,23.106,77.162,154.432,154.432,92.872,47.282,83.855,44.024,20.007,258.271,258.271,40.498,64.387,78.922,26.405,32.179,42.185,54.262,90.964,111.158,36.341,48.868,56.75,115.942,27.283,644.115
"1813","TWN","Booklet 01","5125","512501","51250117","Female",0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,230.197,622.271,622.271,19.955,13.381,68.268,7.56,106.022,106.022,29.987,44.449,48.454,65.058,9.804,145.601,145.601,33.566,19.394,80.677,32.074,20.886,17.091,27.294,142.863,122.561,27.843,71.791,86.55,81.848,22.926,60.964
"1814","TWN","Booklet 01","5126","512601","51260106","Male",0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,1,0,1,1,66.22,41.063,41.063,42.696,16.033,15.239,8.553,356.202,356.202,22.271,51.028,55.478,48.821,14.905,80.024,80.024,87.688,46.601,164.779,66.389,46.591,42.649,61.08,99.015,32.336,224.837,99.677,50.512,82.904,101.868,218.95
"1815","TWN","Booklet 01","5126","512601","51260122","Female",0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,37.729,161.935,161.935,30.808,27.495,19.297,30.968,117.535,117.535,25.601,47.808,65.96,37.241,18.112,155.68,155.68,28.226,734.38,108.821,54.248,20.276,23.89,35.024,80.428,86.738,28.797,37.283,46.95,31.658,44.182,219.105
"1816","TWN","Booklet 01","5127","512706","51270603","Male",0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,25.845,50.889,50.889,8.273,29.855,7.135,6.984,46.799,46.799,15.2,55.489,42.247,15.455,20.121,43.225,43.225,30.335,50.897,69.68,25.639,10.905,14.392,28.072,40.768,31.767,43.607,62.049,54.168,25.144,26.511,343.895
"1817","TWN","Booklet 01","5127","512706","51270619","Female",0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,47.932,174.646,174.646,28.264,43.136,46.76,15.312,227.656,227.656,43.353,59.214,41.184,67.952,14.112,142.281,142.281,159.136,73.753,76.83,23.104,29.761,23.2,78.233,67.918,70.88,73.656,63.492,88.447,50.637,37.192,550.871
"1818","TWN","Booklet 01","5128","512807","51280715","Male",0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,2,0,0,1,1,0,0,1,1,1,0,1,0,1,1,29.713,59.943,59.943,20.128,25.017,37.839,14.792,101.855,101.855,33.672,97.968,52.624,52.288,18.952,97.904,97.904,72.92,26.04,483.391,24.144,27.128,18.296,7.014,100.448,37.318,31.8,38.04,108.327,98.841,33.832,201.113
"1819","TWN","Booklet 01","5129","512905","51290502","Female",0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,68.266,153.458,153.458,25.25,16.905,18.637,31.524,76.463,76.463,30.442,58.289,52.467,28.311,24.874,139.19,139.19,41.853,48.483,222.602,34.599,37.602,32.057,92.978,129.779,46.927,29.935,92.665,55.515,58.657,43.045,172.232
"1820","TWN","Booklet 01","5129","512905","51290518","Male",0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,53.488,52.04,52.04,45.029,18.746,32.129,10.464,79.251,79.251,23.993,31.361,36.646,48.521,25.455,133.136,133.136,69.408,25.991,55.567,26.461,35.253,25.616,41.056,201.124,57.919,20.818,62.537,60.177,66.758,41.328,180.861
"1821","TWN","Booklet 01","5130","513003","51300314","Female",0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,33.334,54.343,54.343,26.796,28.521,13.689,14.522,53.28,53.28,11.243,55.196,50.8,24.475,16.072,234.833,234.833,39.709,35.341,316.197,35.187,17.442,37.299,45.302,81.661,49.426,31.12,64.339,51.536,64.429,27.763,124.745
"1822","TWN","Booklet 01","5131","513105","51310508","Female",0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,2,1,0,1,1,1,1,0,0,1,1,1,1,1,0,44.805,130.767,130.767,65.328,33.664,21.976,8.135,147.408,147.408,29.846,43.282,56.369,34.776,16.448,120.951,120.951,37.56,28.36,99.536,29.591,28.968,24.703,41.929,229.287,26.041,36.279,61.144,71.912,92.664,31.921,119.302
"1823","TWN","Booklet 01","5131","513105","51310524","Female",0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,54.948,63.891,63.891,57.456,94.723,12.785,18.895,111.246,111.246,127.388,83.628,64.391,43.641,26.232,123.248,123.248,160.776,76.432,76.312,22.905,25.457,30.366,76.584,39.528,83.919,25.007,75.048,50.956,36.1,38.857,144.744
"1824","TWN","Booklet 01","5131","513105","51310540","Female",0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,35.795,110.92,110.92,51.663,25.257,24.168,24.96,131.551,131.551,42.025,72.126,48.937,25.431,12.456,165.872,165.872,108.944,31.912,90.767,19.536,24.304,15.681,43.816,55.536,115.992,26.698,39.629,57.312,29.072,28.672,235.376
"1825","TWN","Booklet 01","5132","513201","51320107","Male",0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,884.387,48.056,48.056,17.872,31.032,34.895,14.353,83.816,83.816,7.424,9.447,19.384,19.472,15.936,33.92,33.92,24.624,32.727,21.64,28.816,80.407,23.61,11.111,15.783,34.688,789.693,68.096,95.919,25.825,40.216,76.2
"1826","TWN","Booklet 01","5133","513320","51332013","Male",0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,2,1,0,1,1,1,1,1,0,1,0,1,1,1,1,44.134,85.546,85.546,29.378,35.152,11.264,40.791,41.541,41.541,23.964,53.953,55.168,12.689,25.295,94.072,94.072,89.543,46.49,113.792,15.064,52.272,28.84,71.632,55.512,152.227,24.101,89.119,144.824,70.25,41.834,194.058
"1827","TWN","Booklet 01","5134","513406","51340602","Female",0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,52.399,95.533,95.533,11.562,20.253,10.403,7.705,97.344,97.344,29.436,27.971,29.883,14.395,18.026,77.627,77.627,26.368,39.767,119.08,20.99,19.556,18.205,53.201,107.108,47.69,19.062,46.563,72.558,25.133,28.038,243.833
"1828","TWN","Booklet 01","5135","513503","51350309","Male",0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,35.761,94.415,94.415,28.055,25.161,33.544,15.28,179.008,179.008,25.001,66.391,76.495,32.92,20.721,93.48,93.48,61.107,58.667,111.008,40.712,25.912,40.848,31,33.775,76.215,26.208,49.92,151.335,43.586,28.606,689.566
"1829","TWN","Booklet 01","5135","513503","51350325","Female",0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,23.853,88.689,88.689,32.84,24.495,26.464,24.455,78.129,78.129,10.424,41.08,13.144,10.807,35.519,55.433,55.433,31.696,15.848,30.2,27.312,5.351,8.055,24.393,31.192,9.848,24.416,24.68,32.072,23.399,63.904,18.113
